,english_tokens,is_polarize,polarity
7076,hate,True,Neg
7077,installation,False,Neu
7078,lasted,False,Neu
7079,leisure,False,Neu
7080,marginal,False,Neu
7081,mortgage,False,Neu
7082,optional,False,Neu
7083,predominantly,False,Neu
7084,reinforces,False,Neu
7085,steering,False,Neu
7086,toy,False,Neu
7087,unpaid,False,Neu
7088,wasting,True,Neg
7089,aarhus,False,Neu
7090,additionally,False,Neu
7091,buttiglione,False,Neu
7092,convert,False,Neu
7093,croatian,False,Neu
7094,delors,False,Neu
7095,desires,False,Neu
7096,divergent,False,Neu
7097,enquiry,False,Neu
7098,eurogroup,False,Neu
7099,fat,False,Neu
7100,fiji,False,Neu
7101,fore,False,Neu
7102,formulating,False,Neu
7103,metals,False,Neu
7104,municipalities,False,Neu
7105,o,False,Neu
7106,officer,False,Neu
7107,rebel,True,Neg
7108,roure,False,Neu
7109,solar,False,Neu
7110,st,False,Neu
7111,theato,False,Neu
7112,throwing,False,Neu
7113,tie,False,Neu
7114,triggered,False,Neu
7115,1408,False,Neu
7116,absorb,False,Neu
7117,advancing,False,Neu
7118,categorically,False,Neu
7119,commented,False,Neu
7120,communicating,False,Neu
7121,compromised,False,Neu
7122,differentiation,False,Neu
7123,directorates,False,Neu
7124,discriminate,False,Neu
7125,eritrea,False,Neu
7126,fischer,False,Neu
7127,fledged,False,Neu
7128,färm,False,Neu
7129,göteborg,False,Neu
7130,handful,False,Neu
7131,hungarians,False,Neu
7132,ice,False,Neu
7133,prohibits,False,Neu
7134,specifies,False,Neu
7135,steer,False,Neu
7136,trace,False,Neu
7137,vested,True,Pos
7138,130,False,Neu
7139,97,False,Neu
7140,alcoholic,False,Neu
7141,anticipation,True,Pos
7142,awful,True,Neg
7143,boys,False,Neu
7144,classic,False,Neu
7145,deletion,False,Neu
7146,forge,False,Neu
7147,gold,False,Neu
7148,guards,False,Neu
7149,passports,False,Neu
7150,phone,False,Neu
7151,slaughtered,False,Neu
7152,tobin,False,Neu
7153,ups,False,Neu
7154,87,False,Neu
7155,accommodation,False,Neu
7156,admiration,True,Pos
7157,anger,True,Neg
7158,apologies,False,Neu
7159,assertion,False,Neu
7160,chicken,False,Neu
7161,compelled,True,Pos
7162,conception,False,Neu
7163,contend,True,Pos
7164,coreper,False,Neu
7165,distribute,False,Neu
7166,exacerbate,False,Neu
7167,exercises,False,Neu
7168,forceful,False,Neu
7169,ghent,False,Neu
7170,halfway,False,Neu
7171,indefinitely,False,Neu
7172,indiscriminate,False,Neu
7173,lakes,False,Neu
7174,liese,False,Neu
7175,renationalisation,False,Neu
7176,schmid,False,Neu
7177,smet,False,Neu
7178,therein,False,Neu
7179,vein,False,Neu
7180,branch,False,Neu
7181,champions,True,Pos
7182,deepest,False,Neu
7183,del,False,Neu
7184,dissatisfaction,True,Neg
7185,enlarging,False,Neu
7186,exempted,False,Neu
7187,expelled,True,Neg
7188,inalienable,False,Neu
7189,losers,True,Neg
7190,mandates,False,Neu
7191,mood,False,Neu
7192,oceans,False,Neu
7193,peer,False,Neu
7194,posted,False,Neu
7195,rationale,False,Neu
7196,reactionary,False,Neu
7197,ribeiro,False,Neu
7198,streamlining,False,Neu
7199,unhcr,False,Neu
7200,websites,False,Neu
7201,81,False,Neu
7202,89,False,Neu
7203,94,False,Neu
7204,attributable,False,Neu
7205,attributed,False,Neu
7206,caudron,False,Neu
7207,ceremony,False,Neu
7208,commercialisation,False,Neu
7209,habit,False,Neu
7210,improper,False,Neu
7211,luxury,False,Neu
7212,maat,False,Neu
7213,maturity,False,Neu
7214,plainly,False,Neu
7215,porto,False,Neu
7216,quoting,False,Neu
7217,repetition,False,Neu
7218,smallest,False,Neu
7219,standstill,False,Neu
7220,taoiseach,False,Neu
7221,abkhazia,False,Neu
7222,accords,False,Neu
7223,annexed,False,Neu
7224,branches,False,Neu
7225,centred,False,Neu
7226,comprises,False,Neu
7227,defects,True,Neg
7228,designations,False,Neu
7229,di,False,Neu
7230,dwell,True,Pos
7231,embryo,False,Neu
7232,employing,False,Neu
7233,et,False,Neu
7234,favouring,True,Pos
7235,fusion,False,Neu
7236,infringed,False,Neu
7237,ivory,False,Neu
7238,lawful,False,Neu
7239,negligence,False,Neu
7240,offenders,True,Neg
7241,ossetia,False,Neu
7242,pope,False,Neu
7243,remembering,False,Neu
7244,suspending,False,Neu
7245,tired,True,Neg
7246,vietnamese,False,Neu
7247,warsaw,True,Neg
7248,accusation,True,Neg
7249,acquiring,False,Neu
7250,boycott,True,Neg
7251,bushill,False,Neu
7252,censorship,False,Neu
7253,constituted,False,Neu
7254,consume,False,Neu
7255,deterrent,False,Neu
7256,discrepancy,False,Neu
7257,dominate,True,Neg
7258,emotions,False,Neu
7259,fauna,False,Neu
7260,fontaine,False,Neu
7261,fraudulent,True,Neg
7262,hectare,False,Neu
7263,insignificant,True,Neg
7264,institutes,False,Neu
7265,investor,False,Neu
7266,machines,False,Neu
7267,matthews,False,Neu
7268,mercy,True,Pos
7269,oppressed,True,Neg
7270,patentability,False,Neu
7271,pattern,False,Neu
7272,provocation,False,Neu
7273,recalled,False,Neu
7274,resignation,True,Neg
7275,rwanda,False,Neu
7276,shipyard,False,Neu
7277,stalin,False,Neu
7278,thirteen,False,Neu
7279,unqualified,False,Neu
7280,variable,False,Neu
7281,waited,False,Neu
7282,wife,False,Neu
7283,ample,False,Neu
7284,bombings,False,Neu
7285,brilliant,True,Pos
7286,catalan,False,Neu
7287,cleared,True,Pos
7288,cornerstones,False,Neu
7289,emptive,False,Neu
7290,exile,False,Neu
7291,extensively,False,Neu
7292,finalise,False,Neu
7293,gravity,False,Neu
7294,inadmissible,False,Neu
7295,intermediate,False,Neu
7296,invention,False,Neu
7297,lambert,False,Neu
7298,liberia,False,Neu
7299,peninsula,False,Neu
7300,punishable,True,Neg
7301,staying,False,Neu
7302,subordinate,False,Neu
7303,tailored,False,Neu
7304,tolls,False,Neu
7305,underground,False,Neu
7306,unused,False,Neu
7307,abstract,False,Neu
7308,abu,False,Neu
7309,appropriation,False,Neu
7310,audits,False,Neu
7311,clarifications,False,Neu
7312,deteriorated,False,Neu
7313,distributing,False,Neu
7314,elapsed,False,Neu
7315,endeavoured,False,Neu
7316,esteemed,True,Pos
7317,fiori,False,Neu
7318,gill,False,Neu
7319,henceforth,False,Neu
7320,holocaust,False,Neu
7321,izquierdo,False,Neu
7322,judging,False,Neu
7323,liaison,False,Neu
7324,marginalised,False,Neu
7325,miracle,True,Pos
7326,misused,False,Neu
7327,nationally,False,Neu
7328,oslo,False,Neu
7329,recreational,False,Neu
7330,scrap,False,Neu
7331,se,False,Neu
7332,solemn,True,Neg
7333,steadily,False,Neu
7334,tendering,True,Pos
7335,ticket,False,Neu
7336,turks,False,Neu
7337,undeniably,False,Neu
7338,undue,False,Neu
7339,unpleasant,True,Neg
7340,wellbeing,False,Neu
7341,y,False,Neu
7342,angle,False,Neu
7343,bar,False,Neu
7344,bos,False,Neu
7345,busy,False,Neu
7346,eplp,False,Neu
7347,exchanged,False,Neu
7348,fourteen,False,Neu
7349,hitler,False,Neu
7350,jackson,False,Neu
7351,kallas,False,Neu
7352,likes,True,Pos
7353,monies,False,Neu
7354,munich,False,Neu
7355,nominal,False,Neu
7356,pause,False,Neu
7357,peru,False,Neu
7358,precautions,False,Neu
7359,prejudices,True,Neg
7360,proceeded,False,Neu
7361,subsidise,False,Neu
7362,abandonment,True,Neg
7363,auditing,False,Neu
7364,breached,False,Neu
7365,carcinogenic,False,Neu
7366,clashes,False,Neu
7367,colour,False,Neu
7368,comfortable,True,Pos
7369,cutbacks,False,Neu
7370,dupuis,False,Neu
7371,ecj,False,Neu
7372,endorsing,False,Neu
7373,excludes,False,Neu
7374,ford,False,Neu
7375,geographically,False,Neu
7376,gil,False,Neu
7377,holidays,True,Pos
7378,influential,True,Pos
7379,madeira,False,Neu
7380,marketed,False,Neu
7381,needing,False,Neu
7382,par,False,Neu
7383,populist,False,Neu
7384,relies,False,Neu
7385,romano,False,Neu
7386,row,False,Neu
7387,sticking,False,Neu
7388,adequacy,False,Neu
7389,ahtisaari,False,Neu
7390,broadest,False,Neu
7391,careers,False,Neu
7392,density,False,Neu
7393,eighteen,False,Neu
7394,elaborate,False,Neu
7395,fleeing,False,Neu
7396,flourish,False,Neu
7397,hautala,False,Neu
7398,legislating,False,Neu
7399,mainstream,False,Neu
7400,misguided,False,Neu
7401,obesity,False,Neu
7402,ortuondo,False,Neu
7403,permitting,False,Neu
7404,predecessors,False,Neu
7405,reconciled,False,Neu
7406,reorganisation,False,Neu
7407,reversed,False,Neu
7408,salute,False,Neu
7409,sars,False,Neu
7410,supervisor,False,Neu
7411,sweeping,False,Neu
7412,tightened,False,Neu
7413,unambiguously,False,Neu
7414,utilised,False,Neu
7415,valley,False,Neu
7416,waterway,False,Neu
7417,86,True,Neg
7418,appraisal,False,Neu
7419,brand,False,Neu
7420,calculating,False,Neu
7421,closures,False,Neu
7422,comparisons,False,Neu
7423,comprehensively,False,Neu
7424,continual,False,Neu
7425,cry,True,Neg
7426,detect,False,Neu
7427,diminish,False,Neu
7428,exaggerated,True,Neg
7429,fighters,True,Neg
7430,flee,False,Neu
7431,guideline,False,Neu
7432,instrumental,False,Neu
7433,ldcs,False,Neu
7434,notable,False,Neu
7435,paradoxical,False,Neu
7436,passionate,True,Pos
7437,practicable,False,Neu
7438,progressed,False,Neu
7439,resign,True,Neg
7440,rightful,False,Neu
7441,sanitation,False,Neu
7442,semitism,False,Neu
7443,specifying,False,Neu
7444,tandem,False,Neu
7445,transnistria,False,Neu
7446,unbalanced,False,Neu
7447,unquestionably,False,Neu
7448,wheel,False,Neu
7449,”,False,Neu
7450,59,False,Neu
7451,amazed,True,Pos
7452,approves,True,Pos
7453,argues,True,Neg
7454,celebration,False,Neu
7455,commensurate,False,Neu
7456,conceivable,False,Neu
7457,cunha,False,Neu
7458,enacted,False,Neu
7459,flora,False,Neu
7460,galician,False,Neu
7461,haste,False,Neu
7462,households,False,Neu
7463,hydrogen,False,Neu
7464,kyrgyzstan,False,Neu
7465,malmström,False,Neu
7466,marginalisation,False,Neu
7467,naples,False,Neu
7468,pool,False,Neu
7469,rectified,False,Neu
7470,strengths,True,Pos
7471,synergies,False,Neu
7472,tunnels,False,Neu
7473,72,False,Neu
7474,accomplish,True,Pos
7475,andean,False,Neu
7476,andersson,False,Neu
7477,automotive,False,Neu
7478,cancun,False,Neu
7479,celebrated,True,Pos
7480,contexts,False,Neu
7481,cumbersome,False,Neu
7482,dating,False,Neu
7483,disparity,False,Neu
7484,ebrd,False,Neu
7485,equation,False,Neu
7486,expired,False,Neu
7487,fao,False,Neu
7488,franco,False,Neu
7489,gni,False,Neu
7490,interconnection,False,Neu
7491,invoked,False,Neu
7492,jungle,False,Neu
7493,majorities,False,Neu
7494,monitors,False,Neu
7495,ninth,False,Neu
7496,nisticò,False,Neu
7497,pakistani,False,Neu
7498,parish,False,Neu
7499,peijs,False,Neu
7500,preparedness,False,Neu
7501,prescribe,False,Neu
7502,ran,False,Neu
7503,rewarded,True,Pos
7504,spokesman,False,Neu
7505,storm,False,Neu
7506,surrounded,False,Neu
7507,uganda,False,Neu
7508,vigour,True,Pos
7509,apparatus,False,Neu
7510,compensated,False,Neu
7511,compounds,False,Neu
7512,contradicts,True,Neg
7513,counted,False,Neu
7514,encompasses,False,Neu
7515,equatorial,False,Neu
7516,fee,False,Neu
7517,flax,False,Neu
7518,foresee,False,Neu
7519,inflexible,False,Neu
7520,lip,False,Neu
7521,livelihood,True,Pos
7522,lomé,False,Neu
7523,motto,False,Neu
7524,obliges,False,Neu
7525,potato,False,Neu
7526,pressed,False,Neu
7527,reacting,False,Neu
7528,reassured,True,Pos
7529,situated,False,Neu
7530,skies,False,Neu
7531,unrest,False,Neu
7532,1967,False,Neu
7533,69,False,Neu
7534,abstaining,False,Neu
7535,alegre,False,Neu
7536,boards,False,Neu
7537,chains,False,Neu
7538,converted,False,Neu
7539,diabetes,False,Neu
7540,ethiopian,False,Neu
7541,fur,False,Neu
7542,jensen,False,Neu
7543,manages,False,Neu
7544,mitigate,False,Neu
7545,motorway,False,Neu
7546,notify,False,Neu
7547,obscure,False,Neu
7548,reassuring,True,Pos
7549,shelter,False,Neu
7550,triangle,False,Neu
7551,wijkman,False,Neu
7552,appointments,False,Neu
7553,bankruptcy,False,Neu
7554,bizarre,True,Neg
7555,brother,False,Neu
7556,communists,False,Neu
7557,daughter,False,Neu
7558,discourage,True,Neg
7559,equals,False,Neu
7560,evolving,False,Neu
7561,herbal,False,Neu
7562,jeggle,False,Neu
7563,lampedusa,False,Neu
7564,oversight,False,Neu
7565,placement,False,Neu
7566,recording,False,Neu
7567,referral,False,Neu
7568,sarkozy,False,Neu
7569,spectacular,False,Neu
7570,stolen,True,Neg
7571,surrender,False,Neu
7572,taboo,False,Neu
7573,unfavourable,False,Neu
7574,untenable,False,Neu
7575,vicinity,False,Neu
7576,administer,False,Neu
7577,arrogance,True,Neg
7578,attracting,True,Pos
7579,capture,False,Neu
7580,clearance,False,Neu
7581,coastline,False,Neu
7582,colombian,False,Neu
7583,connect,False,Neu
7584,cooperated,False,Neu
7585,cornillet,False,Neu
7586,counteract,False,Neu
7587,defeated,True,Neg
7588,diversify,False,Neu
7589,excesses,False,Neu
7590,freed,True,Pos
7591,gift,True,Pos
7592,hampton,False,Neu
7593,indebted,False,Neu
7594,infringe,False,Neu
7595,precision,False,Neu
7596,scandinavian,False,Neu
7597,schuman,False,Neu
7598,seasonal,False,Neu
7599,settling,False,Neu
7600,simplistic,False,Neu
7601,sinking,False,Neu
7602,sizes,False,Neu
7603,spatial,False,Neu
7604,spiritual,False,Neu
7605,sufficiency,False,Neu
7606,timescale,False,Neu
7607,transplantation,False,Neu
7608,trigger,False,Neu
7609,twofold,False,Neu
7610,unscrupulous,False,Neu
7611,upgrading,False,Neu
7612,vitamins,False,Neu
7613,weigh,False,Neu
7614,zealand,False,Neu
7615,108,False,Neu
7616,1970s,False,Neu
7617,64,False,Neu
7618,athletes,False,Neu
7619,complicity,False,Neu
7620,courtesy,True,Pos
7621,crux,False,Neu
7622,dam,False,Neu
7623,disagreements,True,Neg
7624,district,False,Neu
7625,evolve,False,Neu
7626,homosexual,False,Neu
7627,insufficiently,False,Neu
7628,karamanou,False,Neu
7629,macedonian,False,Neu
7630,revive,True,Pos
7631,royal,False,Neu
7632,tech,False,Neu
7633,theirs,False,Neu
7634,thereafter,False,Neu
7635,thors,False,Neu
7636,wearing,False,Neu
7637,wholehearted,False,Neu
7638,announcing,False,Neu
7639,appealed,False,Neu
7640,aspiration,False,Neu
7641,boxes,False,Neu
7642,conditionality,False,Neu
7643,confederation,False,Neu
7644,custody,False,Neu
7645,dictated,False,Neu
7646,downward,False,Neu
7647,embarrassing,True,Neg
7648,equilibrium,False,Neu
7649,externally,False,Neu
7650,finishing,False,Neu
7651,fixing,False,Neu
7652,iceland,False,Neu
7653,incoming,False,Neu
7654,inconceivable,False,Neu
7655,index,False,Neu
7656,kok,False,Neu
7657,laboratories,False,Neu
7658,lithuanian,False,Neu
7659,midst,False,Neu
7660,paths,False,Neu
7661,pioneering,False,Neu
7662,polo,False,Neu
7663,proportional,False,Neu
7664,protesting,True,Neg
7665,prudential,False,Neu
7666,realistically,False,Neu
7667,rendered,False,Neu
7668,risky,True,Neg
7669,shaped,False,Neu
7670,son,False,Neu
7671,speeded,False,Neu
7672,subsidising,False,Neu
7673,terminology,False,Neu
7674,unfairly,False,Neu
7675,152,False,Neu
7676,attained,False,Neu
7677,blank,False,Neu
7678,brutally,True,Neg
7679,cultivated,False,Neu
7680,derivatives,False,Neu
7681,devastation,True,Neg
7682,durban,False,Neu
7683,environments,False,Neu
7684,fifa,False,Neu
7685,forbidden,True,Neg
7686,fundamentalists,False,Neu
7687,hedge,False,Neu
7688,imagined,False,Neu
7689,justifiably,True,Pos
7690,loved,True,Pos
7691,massacres,False,Neu
7692,multifunctional,False,Neu
7693,percentages,False,Neu
7694,physically,False,Neu
7695,prague,False,Neu
7696,pronounced,False,Neu
7697,provoked,True,Neg
7698,purchases,False,Neu
7699,seal,False,Neu
7700,semi,False,Neu
7701,sharply,False,Neu
7702,sympathetic,True,Pos
7703,tolerant,True,Pos
7704,totalitarianism,True,Neg
7705,translations,False,Neu
7706,unites,False,Neu
7707,61,False,Neu
7708,accumulated,False,Neu
7709,actor,False,Neu
7710,brink,False,Neu
7711,ceased,False,Neu
7712,cleansing,False,Neu
7713,commonly,False,Neu
7714,compiled,False,Neu
7715,constructing,False,Neu
7716,denounced,False,Neu
7717,devising,False,Neu
7718,dogs,False,Neu
7719,federalism,False,Neu
7720,headlines,False,Neu
7721,hole,False,Neu
7722,icc,False,Neu
7723,intermodal,False,Neu
7724,memories,False,Neu
7725,mindful,False,Neu
7726,morgan,False,Neu
7727,nationalities,False,Neu
7728,neves,False,Neu
7729,originate,False,Neu
7730,planes,False,Neu
7731,prioritising,False,Neu
7732,realm,False,Neu
7733,reiterating,False,Neu
7734,rotation,False,Neu
7735,scenes,False,Neu
7736,sciences,False,Neu
7737,sensitivities,False,Neu
7738,storms,False,Neu
7739,triumph,True,Pos
7740,abilities,True,Pos
7741,abstention,False,Neu
7742,achieves,False,Neu
7743,adjusting,False,Neu
7744,ahern,False,Neu
7745,armaments,False,Neu
7746,biased,True,Neg
7747,centralisation,False,Neu
7748,definitively,False,Neu
7749,ecologically,False,Neu
7750,embassies,False,Neu
7751,encompass,False,Neu
7752,enforceable,False,Neu
7753,fats,False,Neu
7754,formalities,False,Neu
7755,hampered,False,Neu
7756,jeopardy,True,Neg
7757,knock,False,Neu
7758,kratsa,False,Neu
7759,lodged,False,Neu
7760,loyal,True,Pos
7761,manifest,False,Neu
7762,ministries,False,Neu
7763,morally,False,Neu
7764,persistence,False,Neu
7765,pesticide,False,Neu
7766,rapprochement,False,Neu
7767,restricts,True,Neg
7768,tables,False,Neu
7769,teacher,False,Neu
7770,toulouse,False,Neu
7771,zana,False,Neu
7772,50th,False,Neu
7773,aceh,False,Neu
7774,applauded,True,Pos
7775,backbone,False,Neu
7776,chickens,False,Neu
7777,deposit,False,Neu
7778,embassy,False,Neu
7779,gats,False,Neu
7780,geographic,False,Neu
7781,invoke,False,Neu
7782,kindly,True,Pos
7783,levies,False,Neu
7784,logically,False,Neu
7785,modernised,False,Neu
7786,parity,False,Neu
7787,reproduction,False,Neu
7788,speculative,True,Pos
7789,torn,True,Neg
7790,troubled,True,Neg
7791,twentieth,False,Neu
7792,tyres,False,Neu
7793,umbrella,False,Neu
7794,voggenhuber,False,Neu
7795,1986,False,Neu
7796,accessing,False,Neu
7797,brenner,False,Neu
7798,destabilising,False,Neu
7799,disorders,False,Neu
7800,emotion,False,Neu
7801,ices,False,Neu
7802,initiating,False,Neu
7803,lancker,False,Neu
7804,magnitude,False,Neu
7805,mismanagement,False,Neu
7806,notorious,True,Neg
7807,outlining,False,Neu
7808,peculiar,True,Pos
7809,perverse,True,Neg
7810,prerequisites,False,Neu
7811,primacy,False,Neu
7812,random,False,Neu
7813,requisite,False,Neu
7814,residues,False,Neu
7815,revival,False,Neu
7816,senate,False,Neu
7817,skin,False,Neu
7818,strategically,False,Neu
7819,wipe,False,Neu
7820,140,False,Neu
7821,amounted,False,Neu
7822,cambodian,False,Neu
7823,congolese,False,Neu
7824,conveyed,False,Neu
7825,drafts,False,Neu
7826,eroded,False,Neu
7827,fled,False,Neu
7828,gomes,False,Neu
7829,haider,False,Neu
7830,horizon,False,Neu
7831,intact,True,Pos
7832,motive,False,Neu
7833,munitions,False,Neu
7834,possesses,False,Neu
7835,ranking,False,Neu
7836,rationalisation,False,Neu
7837,sentiment,False,Neu
7838,slave,False,Neu
7839,socialism,False,Neu
7840,thyssen,False,Neu
7841,transforming,False,Neu
7842,unpunished,False,Neu
7843,virrankoski,False,Neu
7844,1956,False,Neu
7845,3.5,False,Neu
7846,308,False,Neu
7847,6.30,False,Neu
7848,accuracy,False,Neu
7849,ante,False,Neu
7850,biofuel,False,Neu
7851,canadian,False,Neu
7852,charles,False,Neu
7853,confess,False,Neu
7854,deadly,False,Neu
7855,enthusiastically,True,Pos
7856,haiti,False,Neu
7857,hanging,False,Neu
7858,hell,True,Neg
7859,hotel,False,Neu
7860,inconsistencies,False,Neu
7861,leonardo,False,Neu
7862,leverage,False,Neu
7863,margallo,False,Neu
7864,mps,False,Neu
7865,pen,False,Neu
7866,praised,True,Pos
7867,radicalisation,False,Neu
7868,recovered,False,Neu
7869,reside,False,Neu
7870,separating,False,Neu
7871,signatory,False,Neu
7872,tacs,False,Neu
7873,unjustifiable,False,Neu
7874,wholesale,False,Neu
7875,ambassadors,False,Neu
7876,anticipating,False,Neu
7877,beauty,True,Pos
7878,brown,False,Neu
7879,chichester,False,Neu
7880,clinical,False,Neu
7881,contemplate,False,Neu
7882,crowley,False,Neu
7883,doomed,True,Neg
7884,dragging,False,Neu
7885,enrich,False,Neu
7886,epidemics,False,Neu
7887,estonian,False,Neu
7888,exhaust,True,Neg
7889,facilitates,False,Neu
7890,flat,False,Neu
7891,frustrated,True,Neg
7892,gps,False,Neu
7893,guise,False,Neu
7894,hulten,False,Neu
7895,illusions,False,Neu
7896,keyser,False,Neu
7897,kirkhope,False,Neu
7898,magic,False,Neu
7899,mari,False,Neu
7900,myth,False,Neu
7901,paulsen,False,Neu
7902,portion,False,Neu
7903,regulates,False,Neu
