,german_tokens,translated_english_tokens,is_polarize,polarity
3594,abenteuerbücher,adventure books,False,Neu
3595,abenteuerlich,adventurous,False,Neu
3596,abenteuerlust,Adventurelust,False,Neu
3597,abgang,Descent,False,Neu
3598,abgebrochen,Cancelled,False,Neu
3599,abgelegen,Note:,False,Neu
3600,abgelegenen,Secluded,False,Neu
3601,abgesaugt,suction,False,Neu
3602,abgespielt,Played back,False,Neu
3603,abgespielter,Played,False,Neu
3604,abhalten,Holding,False,Neu
3605,abholfilm,abholfilm,False,Neu
3606,abigail,abigail,False,Neu
3607,abisolieren,stripping,False,Neu
3608,abkommen,Agreements,False,Neu
3609,abnehmbare,removable,False,Neu
3610,abnehmbaren,removable,False,Neu
3611,abnorm,abnormal,False,Neu
3612,about,about,False,Neu
3613,abrutschen,abrutschen,False,Neu
3614,abscheuliche,abhorrent,False,Neu
3615,abschließen,Conclusions,False,Neu
3616,abschluss,Conclusion,False,Neu
3617,abschnitte,Sections,False,Neu
3618,absolutely,absolutely,False,Neu
3619,absouletly,absouletly,False,Neu
3620,abstieg,Descent,False,Neu
3621,abtreibung,abortion,False,Neu
3622,abwechslungsreiches,varied,False,Neu
3623,abwärtskanal,Downward channel,False,Neu
3624,abzuwarten,await,False,Neu
3625,ac3-verstärker,ac3 amplifier,False,Neu
3626,access,access,False,Neu
3627,accessoires,accessories,False,Neu
3628,ach,ach,False,Neu
3629,acht,8,False,Neu
3630,action-filme,action films,False,Neu
3631,action-musicals,action-musicals,False,Neu
3632,actions,actions,False,Neu
3633,actionsequenzen,action sequences,False,Neu
3634,actually,actually,False,Neu
3635,acustico,acustico,False,Neu
3636,ad,ad,False,Neu
3637,adapter,adapter,False,Neu
3638,addictive,addictive,False,Neu
3639,adoptieren,adopt,False,Neu
3640,adoptierten,adopted,False,Neu
3641,adventure,adventure,True,Pos
3642,adventures,adventures,True,Pos
3643,adventuring,adventuring,True,Pos
3644,adventurous,adventurous,True,Pos
3645,aerator,aerator,False,Neu
3646,affen,affen,False,Neu
3647,age,age,False,Neu
3648,agenten,agenten,False,Neu
3649,ahhhh,ahhhh,False,Neu
3650,ai,ai,False,Neu
3651,aileen,aileen,False,Neu
3652,ain,ain,False,Neu
3653,air,air,False,Neu
3654,air-intake,air-intake,False,Neu
3655,akira,akira,False,Neu
3656,akkad,akkad,False,Neu
3657,akku,akku,False,Neu
3658,aktionsfilm,Action films,False,Neu
3659,aktionsgenres,Action,False,Neu
3660,aktive,Active,False,Neu
3661,aktualisiert,updated,False,Neu
3662,aktualisierte,Updated,False,Neu
3663,aktualitäts-gameplay,aktualitÃ¤ts-gameplay,False,Neu
3664,aktuelle,Current,False,Neu
3665,aktuelles,Actual,False,Neu
3666,akustische,Acoustic music,False,Neu
3667,al,al,False,Neu
3668,alba,Alba,False,Neu
3669,albim,albim,False,Neu
3670,alblum,alblum,False,Neu
3671,albumliste,albumliste,False,Neu
3672,alcott,alcott,False,Neu
3673,aldebaran,aldebaran,False,Neu
3674,aldous,aldous,False,Neu
3675,alex,alex,False,Neu
3676,alexanders,alexanders,False,Neu
3677,algebra,algebra,False,Neu
3678,alien,alien,False,Neu
3679,alkoholischen,alcoholic,False,Neu
3680,all-time,all-time,False,Neu
3681,allerbeste,allerbeste,False,Neu
3682,allerletzte,allerletzte,False,Neu
3683,allesamt,All,False,Neu
3684,allgegenwärtigen,ubiquitous,False,Neu
3685,alllmost,alllmost,False,Neu
3686,allround,allround,False,Neu
3687,alltag,daily routine,False,Neu
3688,allzu,allzu,False,Neu
3689,alma,alma,False,Neu
3690,almeiraz,almeiraz,False,Neu
3691,alos,alos,False,Neu
3692,alot,alot,False,Neu
3693,alternativ-geschichtsroman,Historical novels,False,Neu
3694,alternativen,alternatives;,False,Neu
3695,altersstufen,age bracket,False,Neu
3696,altmodischen,Old-fashioned,False,Neu
3697,altszene,Old scene,False,Neu
3698,alvin,alvine,False,Neu
3699,always,always,False,Neu
3700,alzheimers,alzheimers,False,Neu
3701,amanda,amanda,False,Neu
3702,amante,amante,False,Neu
3703,amateur,amateur,False,Neu
3704,amateurische,Amateur,False,Neu
3705,amazonas-basons,amazonas-basons,False,Neu
3706,amazonasgebiet,Amazon Region,False,Neu
3707,ambers,ambers,False,Neu
3708,amerikaner,American people,False,Neu
3709,amerikanerin,American women,False,Neu
3710,amerikanischer,American,False,Neu
3711,amor,Amor,True,Pos
3712,amore,Amore,False,Neu
3713,amüsiert,amused,False,Neu
3714,analysis,Analysis,False,Neu
3715,anbetung,Worship,False,Neu
3716,anbieter,Supplier,False,Neu
3717,andau,andau,False,Neu
3718,anderson,anderson,False,Neu
3719,andrea,andrea,False,Neu
3720,andreas,andreas,False,Neu
3721,andrew,andrew,False,Neu
3722,anerkannt,Recognised,False,Neu
3723,anerkennung,recognition,False,Neu
3724,anfällig,vulnerable,False,Neu
3725,anfänge,anfÃ¤nge,False,Neu
3726,angegebenen,indicated,False,Neu
3727,angehört,belongs,False,Neu
3728,angelegenheit,affair,False,Neu
3729,angels,angels,False,Neu
3730,angenehmen,pleasant,False,Neu
3731,angenehmer,angenehmer,False,Neu
3732,angepasst,adjusted,False,Neu
3733,angesammelten,accumulated,False,Neu
3734,angeschnitten,cut,False,Neu
3735,anhalten,- Stop,False,Neu
3736,anhängen,- Annexes,False,Neu
3737,anhänger,pendants,False,Neu
3738,anhören,Listen,False,Neu
3739,animal,animal,False,Neu
3740,animes,animes,False,Neu
3741,animierten,Animated images,False,Neu
3742,anise,anise,False,Neu
3743,anise-aroma,Aromatic anise,False,Neu
3744,anise-öl,anise oil,False,Neu
3745,anjone,anjone,False,Neu
3746,anklagebank,anklagebank,False,Neu
3747,anleitung,- instructions,False,Neu
3748,anleitungen,Manuals,False,Neu
3749,anliegen,anliegen,False,Neu
3750,anlässen,occasions,False,Neu
3751,annahme,adoption,False,Neu
3752,annahmen,Acceptance,False,Neu
3753,anne-reis,anne-reis,False,Neu
3754,anno,anno,False,Neu
3755,anordnung,Order,False,Neu
3756,another,another,False,Neu
3757,anpasst,adapts,False,Neu
3758,anpassung,adaptation,False,Neu
3759,anpassungen,adjustments,False,Neu
3760,anpflanze,planting,False,Neu
3761,anregend,Stimulating,False,Neu
3762,anregendes,stimulating,False,Neu
3763,anregungen,incentives;,False,Neu
3764,ansatz,Approach,False,Neu
3765,anschaue,See,False,Neu
3766,anson,anson,False,Neu
3767,anspruchsvolles,anspruchsvolles,False,Neu
3768,anständig,decent,False,Neu
3769,anteitam,anteitam,False,Neu
3770,anthematisch,anthematic,False,Neu
3771,anti,anti,True,Neg
3772,antwort,Answer,False,Neu
3773,anwaltskammer,Chamber of lawyers,False,Neu
3774,anwendbar,applicable,False,Neu
3775,anwesenheit,presence,False,Neu
3776,anyone,Anyone,False,Neu
3777,anyway,anyway,False,Neu
3778,anzahl,number,False,Neu
3779,anzeichen,symbol,False,Neu
3780,anzeige,display,False,Neu
3781,anzeigen,Show,False,Neu
3782,anzeigt,display,False,Neu
3783,anzubieten,To offer,False,Neu
3784,anzunehmen,Adopted,False,Neu
3785,anzuwenden,To be applied,False,Neu
3786,anzünden,Kindle,False,Neu
3787,apfelbaum,apfelbaum,False,Neu
3788,apokalyptische,Apocalyptic,False,Neu
3789,apollo,apollo,False,Neu
3790,app,app,False,Neu
3791,appointed,appointed,False,Neu
3792,arabische,Arabic,False,Neu
3793,arbeiterenthusiast,Worker husbands,False,Neu
3794,arbeitete,and,False,Neu
3795,arbeitshandschuhe,Working gloves,False,Neu
3796,arbeitskleidung,Workwear,False,Neu
3797,arbeitsplätze,jobs,False,Neu
3798,architektur,architecture,False,Neu
3799,aren,aren,False,Neu
3800,arent,arent,False,Neu
3801,aretha,aretha,False,Neu
3802,argh,argh,False,Neu
3803,argument,argument,True,Neg
3804,argumentieren,argue,False,Neu
3805,argussplatzes,argussplatzes,False,Neu
3806,ariel,ariel,False,Neu
3807,armen,armen,False,Neu
3808,armlehne,armlehne,False,Neu
3809,armut,poverty,False,Neu
3810,arnie,arnie,False,Neu
3811,aroma,aroma,False,Neu
3812,aromen,aroma,False,Neu
3813,arrasando,arrasando,False,Neu
3814,arrived10,arrived10,False,Neu
3815,arthritischen,Arthritic,False,Neu
3816,arthurian,arthurian,False,Neu
3817,artsy,artsy,False,Neu
3818,arzt,arzt,False,Neu
3819,arztterminen,arztterminen,False,Neu
3820,asap,asap,False,Neu
3821,aschenputtelgeschichte,aschenputtelgeschichte,False,Neu
3822,ash,ash,False,Neu
3823,ashwells,ashwells,False,Neu
3824,asimov-buch,asimov-buch,False,Neu
3825,ask,ask,False,Neu
3826,aspekten,Aspects,False,Neu
3827,ass,ass,True,Neg
3828,assassins-tradecraft,assassins-tradecraft,False,Neu
3829,assemblage,assemblage,False,Neu
3830,assignments,assignments,False,Neu
3831,assistenten,Assistants,False,Neu
3832,atemluke,atemluke,False,Neu
3833,atemzug,Breathing,False,Neu
3834,atemübungen,atemÃ¼bungen,False,Neu
3835,atkinson,atkinson,False,Neu
3836,attraktion,attraction,False,Neu
3837,audio-,- audio-,False,Neu
3838,audioqualität,Audio quality,False,Neu
3839,audiowelt,audiowelt,False,Neu
3840,aufbau,Structure,False,Neu
3841,aufbrechen,break open,False,Neu
3842,aufenthalt,sojourn,False,Neu
3843,aufenthalts,Stay,False,Neu
3844,auferstandener,Risen,False,Neu
3845,aufgeben,To give up,False,Neu
3846,aufgeschlossene,open to competition,False,Neu
3847,aufgestellten,established,False,Neu
3848,aufgewachsen,grown up,False,Neu
3849,aufheizt,Heating up,False,Neu
3850,aufheller,aufheller,False,Neu
3851,aufkeimenden,buds,False,Neu
3852,auflisten,list,False,Neu
3853,auflistung,listing,False,Neu
3854,aufnahmen,recording,False,Neu
3855,aufrechterhalten,Maintained,False,Neu
3856,aufregenden,Exciting,False,Neu
3857,aufregendes,exciting,False,Neu
3858,aufrühren,stirring,False,Neu
3859,aufschließen,Closing-up,False,Neu
3860,aufschlussreiche,enlightening,False,Neu
3861,aufschlussreichsten,Most illuminating,False,Neu
3862,aufsetze,Set up,False,Neu
3863,aufstellen,aufstellen,False,Neu
3864,aufteilung,breakdown,False,Neu
3865,auftrag,Mission,False,Neu
3866,aufzeichnungen,records,False,Neu
3867,aufzug,aufzug,False,Neu
3868,aufzukochen,to boil,False,Neu
3869,augenkoordination,Eye coordination,False,Neu
3870,augenschutz,eye protection,False,Neu
3871,augustinus,augustinus,False,Neu
3872,ausbildung,education,False,Neu
3873,ausblick,Outlook,False,Neu
3874,ausbrüche,breakouts,False,Neu
3875,ausdauer,perseverance,False,Neu
3876,ausdruck,expression,False,Neu
3877,ausdruckerungen,printouts,False,Neu
3878,ausdrucksstarker,Expressive,False,Neu
3879,ausdrucksvoll,Expressive,False,Neu
3880,auseinandersetzung,concern,False,Neu
3881,ausfälle,Failures,False,Neu
3882,ausführlich,in particular:,False,Neu
3883,ausführung,execution,False,Neu
3884,ausgaben,expenditure,False,Neu
3885,ausgangspunkt,starting point,False,Neu
3886,ausgearbeitet,drafted,False,Neu
3887,ausgegeben,spent,False,Neu
3888,ausgereiftere,more mature,False,Neu
3889,ausgerichtet,Aimed,False,Neu
3890,ausgeschaltet,Out,False,Neu
3891,ausgestrahlt,Broadcast,False,Neu
3892,ausgesucht,selected,False,Neu
3893,ausgewebe,ausgewebe,False,Neu
3894,ausgewogener,Balanced,False,Neu
3895,ausgewählt,selected,False,Neu
3896,ausgezeichnetem,excellent,False,Neu
3897,ausgezeichneten,Excellent,False,Neu
3898,auslese,Selection,False,Neu
3899,auslief,Outflow,False,Neu
3900,ausländern,Foreigners,False,Neu
3901,ausnahme,Exception,False,Neu
3902,ausprobiert,tried out,False,Neu
3903,ausreichend,Enough,False,Neu
3904,aussage,Statement,False,Neu
3905,aussagen,Statement,False,Neu
3906,ausschalten,Switch off,False,Neu
3907,ausschreibungen,calls for tender,False,Neu
3908,ausschüssen,Committees,False,Neu
3909,aussehend,aussehend,False,Neu
3910,aussehende,aussehende,False,Neu
3911,aussen-,External,False,Neu
3912,ausspannen,relaxing,False,Neu
3913,ausspuff,Exhaust,False,Neu
3914,ausstattung,Furniture,False,Neu
3915,ausstehende,Pending,False,Neu
3916,ausstieg,ausstieg,False,Neu
3917,ausstrahlung,Broadcasting,False,Neu
3918,australischen,Australian,False,Neu
3919,austrocknung,desiccation,False,Neu
3920,ausverkauft,sold out,False,Neu
3921,auszulegen,interpretation.,False,Neu
3922,ausübt,exercises,False,Neu
3923,authur,Authenticity,False,Neu
3924,autobiogrfie,autobiography,False,Neu
3925,autofahrten,car journeys,False,Neu
3926,autofokus,autofocus,False,Neu
3927,autorentheorie,autore theory,False,Neu
3928,autorin,author,False,Neu
3929,autos,Cars,False,Neu
3930,autositz,Car seat,False,Neu
3931,außergewöhnliche,Extraordinary,False,Neu
3932,außerhalb,Outside,False,Neu
3933,außerordentlich,Extraordinary,False,Neu
3934,avalon,Avalon,False,Neu
3935,avenue,avenue,False,Neu
3936,avon,avon,False,Neu
3937,award,awards,True,Pos
3938,away,away,False,Neu
3939,awesone,awesone,False,Neu
3940,awoke,awoke,False,Neu
3941,awsome,awsome,False,Neu
3942,awya,awya,False,Neu
3943,aykroyd,aykroyd,False,Neu
3944,b-alben,Albums,False,Neu
3945,b-filter,b-filter,False,Neu
3946,b-musik,b-musik,False,Neu
3947,babes,babes,False,Neu
3948,baby-video,Baby video,False,Neu
3949,babyisch,Babylonian,False,Neu
3950,babys,babys,False,Neu
3951,babyspielzeug,baby toy,False,Neu
3952,bach,bach,False,Neu
3953,back-band,back-band,False,Neu
3954,backen,baking;,False,Neu
3955,backup,backup,False,Neu
3956,baddies,baddies,False,Neu
3957,badetücher,bath towels,False,Neu
3958,badham,badham,False,Neu
3959,bajonett,Bayonet,False,Neu
3960,balancenbalken,Balance bar,False,Neu
3961,balanciert,balanced,False,Neu
3962,balkans,Balkans,False,Neu
3963,ballett,ballett,False,Neu
3964,balletts,balletts,False,Neu
3965,ballon,ballon,False,Neu
3966,ballroom,ballroom,False,Neu
3967,bank,bank,False,Neu
3968,banken,banks,False,Neu
3969,banner,banner,False,Neu
3970,bar-melodie,bar melody,False,Neu
3971,barbra,barbra,False,Neu
3972,bargeschichten,bargeschichten,False,Neu
3973,bargin,Bargin,False,Neu
3974,baritone,baritone,False,Neu
3975,barker,barker,False,Neu
3976,barkin,barkin,False,Neu
3977,barometer,barometer,False,Neu
3978,baroque,baroque,False,Neu
3979,baseball,baseball,False,Neu
3980,baseball-bücher,baseball books,False,Neu
3981,basics,basics,False,Neu
3982,basieren,are based,False,Neu
3983,basiert,based on:,False,Neu
3984,basierte,Based on,False,Neu
3985,basis,basis,False,Neu
3986,bass-beats,Bass-beats,False,Neu
3987,bass-linien,bass-line,False,Neu
3988,bass-sänger,Bass singers,False,Neu
3989,bassinet,bassinet,False,Neu
3990,bassist,Bassist,False,Neu
3991,bat,bat,False,Neu
3992,bates,bates,False,Neu
3993,batterie,Battery,False,Neu
3994,batterielebensdauer,battery life,False,Neu
3995,batteriestandzeit,battery life,False,Neu
3996,bauch,abdomen,False,Neu
3997,baue,construction,False,Neu
3998,baumes,baumes,False,Neu
3999,baumringe,tree rings,False,Neu
4000,baumwoll-malone-bücher,Cotton malone books,False,Neu
4001,bauprozesses,construction,False,Neu
4002,bauweise,Type,False,Neu
4003,bb,bb,False,Neu
4004,beabsichtigten,Intended,False,Neu
4005,beachum,beachum,False,Neu
4006,beagling,beagling,False,Neu
4007,bearbeitet,Edited,False,Neu
4008,bearbeitung,Processing,False,Neu
4009,beauty,beauty,True,Pos
4010,because,because,False,Neu
4011,bed,bed,False,Neu
4012,bedauern,regret,False,Neu
4013,bedeutenderen,bedeutenderen,False,Neu
4014,bedeutung,Meaning,False,Neu
4015,bedienungs-,and,False,Neu
4016,bedienungsheft,operating booklet,False,Neu
4017,bedürfnisse,Needs,False,Neu
4018,bee,bee,False,Neu
4019,beeindruckende,- impressive,False,Neu
4020,beeindruckenden,- impressive,False,Neu
4021,beeindruckendes,- impressive,False,Neu
4022,beeinflusst,influenced,False,Neu
4023,been,been,False,Neu
4024,beendete,terminated,False,Neu
4025,befehle,Command,False,Neu
4026,befestigungen,Fortifications,False,Neu
4027,befolgenden,compliant,False,Neu
4028,before,before,False,Neu
4029,begabten,Gifted,False,Neu
4030,begann,begann,False,Neu
4031,begannen,Begannen,False,Neu
4032,begegnen,encounter,False,Neu
4033,begegnung,Encounter,False,Neu
4034,begeisterung,enthusiasm,False,Neu
4035,beginner,beginner,False,Neu
4036,begleiter,Companion,False,Neu
4037,begrüße,welcome,False,Neu
4038,behandeln,Treat,False,Neu
4039,behaupten,behaupten,False,Neu
4040,beheben,fix,False,Neu
4041,beheizter,Heated,False,Neu
4042,beherbergt,shelters,False,Neu
4043,beherrschen,beherrschen,False,Neu
4044,beherrscht,dominated,False,Neu
4045,behält,reserves,False,Neu
4046,beidem,both,False,Neu
4047,beifahrersitz,passenger seat,False,Neu
4048,beigetragen,Contribution,False,Neu
4049,beinen,legs,False,Neu
4050,beingewichte,Leg weights,False,Neu
4051,beispielen,Examples,False,Neu
4052,beispielsweise,For example:,False,Neu
4053,beitrag,contribution,False,Neu
4054,beiträge,Contributions,False,Neu
4055,beizubringen,to teach,False,Neu
4056,bekamen,Received,False,Neu
4057,bekannt,known,False,Neu
4058,bekanntestes,best known,False,Neu
4059,bekundungen,statements,False,Neu
4060,belastungen,loads;,False,Neu
4061,belebende,Invigorating,False,Neu
4062,belebendes,vitalising,False,Neu
4063,beleidigen,beleidigen,False,Neu
4064,beleive,beleive,False,Neu
4065,beliebigen,arbitrary,False,Neu
4066,beliebtesten,Most popular,False,Neu
4067,believe,believe,False,Neu
4068,belkin,belkin,False,Neu
4069,belletristik,Greek fiction,False,Neu
4070,bellflower,bellflower,False,Neu
4071,bellydance,bellydance,False,Neu
4072,belohnung,reward,False,Neu
4073,belohnungen,rewards,False,Neu
4074,belushi,belushi,False,Neu
4075,bemerkenswerten,notable,False,Neu
4076,benedikt,benedikt,False,Neu
4077,bengal,bengal,False,Neu
4078,benharperissexy001,benharperissexy001,False,Neu
4079,benicio,benicio,False,Neu
4080,bennet,bennet,False,Neu
4081,benutzendes,using,False,Neu
4082,benutzerfreundlichere,more user-friendly,False,Neu
4083,benutzerfreundlichkeit,user-friendly,False,Neu
4084,benutzten,used,False,Neu
4085,benutzung,Usage,False,Neu
4086,benötigte,Total,False,Neu
4087,beobachter,Observers,False,Neu
4088,beobachtet,observing,False,Neu
4089,beobachtete,Observing,False,Neu
4090,beobachtung,Observation,False,Neu
4091,beobachtungen,Observations,False,Neu
4092,bequeme,convenient,False,Neu
4093,beraldo,beraldo,False,Neu
4094,beratung,Consulting,False,Neu
4095,berauschende,Intoxicating,False,Neu
4096,berechtigt,Rights,False,Neu
4097,bereiche,Areas,False,Neu
4098,bereichernd,enriching,False,Neu
4099,berg,berg,False,Neu
4100,berge,berge,False,Neu
4101,bergers,bergers,False,Neu
4102,bergman-fan,bergman-fan,False,Neu
4103,berichten,Report,False,Neu
4104,berntsen,berntsen,False,Neu
4105,beruhigende,Calming,False,Neu
4106,beruhigendes,Calming,False,Neu
4107,beruhigt,Calming,False,Neu
4108,berücksichtigt,Considered,False,Neu
4109,berühmt,famous,False,Neu
4110,berühmtheit,celebrity,False,Neu
4111,berührend,Touching,False,Neu
4112,berührende,Touching,False,Neu
4113,berührenden,touching,False,Neu
4114,berührung,contact,False,Neu
4115,berührungsloses,Contactless,False,Neu
4116,bescheiden,humble,False,Neu
4117,beschlossen,decided,False,Neu
4118,beschreibe,descriptive,False,Neu
4119,beschädigt,Damaged,False,Neu
4120,beschämen,Shame,False,Neu
4121,besitzer,owner,False,Neu
4122,besitzt,- possesses,False,Neu
4123,besonnensten,prudent,False,Neu
4124,bestattungssequenz,Cremation sequence,False,Neu
4125,bestehen,Existing,False,Neu
4126,bestehende,existing,False,Neu
4127,bestimmen,designate,False,Neu
4128,bestimmte,certain,False,Neu
4129,bestimmten,Certain,False,Neu
4130,bestimmungser,Determiner,False,Neu
4131,bestseller,bestseller,False,Neu
4132,besuchen,Visit,False,Neu
4133,besuchs,visit,False,Neu
4134,beta,beta,False,Neu
4135,betauchte,betauchte,False,Neu
4136,bete,bete,False,Neu
4137,beteiligung,participation,False,Neu
4138,betet,betet,False,Neu
4139,beton,beton,False,Neu
4140,betonen,betonen,False,Neu
4141,betrachte,See,False,Neu
4142,betreuung,assistance,False,Neu
4143,betrieb,betrieb,False,Neu
4144,betriebssystem,operating system,False,Neu
4145,betrifft,concerns,False,Neu
4146,betrüge,fraud,False,Neu
4147,betsy,betsy,False,Neu
4148,bettdeckel,bed cover,False,Neu
4149,bettling,bettling,False,Neu
4150,betty,betty,False,Neu
4151,bettzeug,bedding,False,Neu
4152,beurteilen,assess,False,Neu
4153,bevormunder,Guardian,False,Neu
4154,bevorstehende,Forthcoming,False,Neu
4155,bevorzugten,Preferred,False,Neu
4156,bewegende,moving,False,Neu
4157,bewegendsten,moving,False,Neu
4158,beweglichkeit,movability,False,Neu
4159,bewegung,motion,False,Neu
4160,beweise,evidence,False,Neu
4161,bewertung,assessment,False,Neu
4162,bewertungen,assessments,False,Neu
4163,bewiesen,proven,False,Neu
4164,bewundern,admiring,False,Neu
4165,bewundernswertvollste,most admirable,False,Neu
4166,bewundert,Admired,False,Neu
4167,bewährt,tried and tested,False,Neu
4168,bezauberndes,bezauberndes,False,Neu
4169,bezeichnet,designated,False,Neu
4170,beziehen,beziehen,False,Neu
4171,bezug,rela,False,Neu
4172,bf,bf,False,Neu
4173,bhg,bhg,False,Neu
4174,bibelform,bibelform,False,Neu
4175,bibelgeschichten,bibelgeschichten,False,Neu
4176,biben,biben,False,Neu
