,english_tokens,is_polarize,polarity
5674,persona,False,Neu
5675,perspective,False,Neu
5676,persuasive,False,Neu
5677,persuing,False,Neu
5678,peruse,False,Neu
5679,pete,False,Neu
5680,petty,True,Neg
5681,pfeiffer,False,Neu
5682,pgi,False,Neu
5683,phantasm,False,Neu
5684,phattest,False,Neu
5685,phenomenal,False,Neu
5686,phillippe,False,Neu
5687,phoebers,False,Neu
5688,phones,False,Neu
5689,phonics,False,Neu
5690,photographer,False,Neu
5691,phrophacy,False,Neu
5692,piaa,False,Neu
5693,pianist,False,Neu
5694,picky,False,Neu
5695,picnic,False,Neu
5696,pigeon,False,Neu
5697,pinch,False,Neu
5698,pipe,False,Neu
5699,pipes,False,Neu
5700,pistols,False,Neu
5701,pitbullman,False,Neu
5702,pits,False,Neu
5703,pity,True,Neg
5704,pixies,False,Neu
5705,places,False,Neu
5706,planned,False,Neu
5707,planning,False,Neu
5708,plantronics,False,Neu
5709,plants,False,Neu
5710,plastics,False,Neu
5711,plates,False,Neu
5712,pleasantest,True,Pos
5713,pleasently,False,Neu
5714,plotting,False,Neu
5715,plowing,False,Neu
5716,plush,False,Neu
5717,plz,True,Pos
5718,pocket,False,Neu
5719,pockets,False,Neu
5720,poco,False,Neu
5721,poems,False,Neu
5722,poetic,False,Neu
5723,poignant,False,Neu
5724,pointless,False,Neu
5725,points,False,Neu
5726,pokemon,False,Neu
5727,poker,False,Neu
5728,pokes,False,Neu
5729,poles,False,Neu
5730,police,False,Neu
5731,policy,False,Neu
5732,polish,False,Neu
5733,polly,False,Neu
5734,polo,False,Neu
5735,ponzi,False,Neu
5736,poop,False,Neu
5737,poor,True,Neg
5738,popcorn,False,Neu
5739,pope,False,Neu
5740,poppers,False,Neu
5741,poppin,False,Neu
5742,popping,False,Neu
5743,poppins,False,Neu
5744,pops,False,Neu
5745,port,False,Neu
5746,portions,False,Neu
5747,portrays,False,Neu
5748,posable,False,Neu
5749,poses,False,Neu
5750,positives,True,Pos
5751,posted,False,Neu
5752,potential,False,Neu
5753,pour,False,Neu
5754,pouring,False,Neu
5755,poverty,True,Neg
5756,powder,False,Neu
5757,powerex,False,Neu
5758,powers,False,Neu
5759,ppl,False,Neu
5760,pr,False,Neu
5761,prarie,False,Neu
5762,prayerful,False,Neu
5763,praying,True,Pos
5764,precise,False,Neu
5765,pregnancy,False,Neu
5766,pregnant,False,Neu
5767,prelude,False,Neu
5768,premise,False,Neu
5769,preparation,False,Neu
5770,presence,False,Neu
5771,presentation,False,Neu
5772,preserving,False,Neu
5773,press,False,Neu
5774,pretends,True,Neg
5775,prevent,True,Pos
5776,preview,False,Neu
5777,pricey,False,Neu
5778,primary,False,Neu
5779,printed,False,Neu
5780,printings,False,Neu
5781,prior,False,Neu
5782,prize,True,Pos
5783,probally,False,Neu
5784,probiotics,False,Neu
5785,produces,False,Neu
5786,professionally,False,Neu
5787,professionals,False,Neu
5788,profile,False,Neu
5789,profiles,False,Neu
5790,profound,False,Neu
5791,programmer,False,Neu
5792,progresses,False,Neu
5793,progressive,False,Neu
5794,progressively,False,Neu
5795,promoting,True,Pos
5796,prone,False,Neu
5797,proofs,False,Neu
5798,propels,False,Neu
5799,properties,False,Neu
5800,props,False,Neu
5801,pros,False,Neu
5802,prose,False,Neu
5803,prosperity,False,Neu
5804,protagonist,False,Neu
5805,protected,True,Pos
5806,protecting,False,Neu
5807,protective,False,Neu
5808,proud,True,Pos
5809,proven,False,Neu
5810,provence,False,Neu
5811,prowse,False,Neu
5812,psx2,False,Neu
5813,psychic,False,Neu
5814,psychobilly,False,Neu
5815,psychological,False,Neu
5816,psychologically,False,Neu
5817,pterson,False,Neu
5818,pts,False,Neu
5819,public,False,Neu
5820,pulitzer,False,Neu
5821,pull,False,Neu
5822,pulled,False,Neu
5823,pulp,False,Neu
5824,pump,False,Neu
5825,pumped,False,Neu
5826,punch,False,Neu
5827,punks,False,Neu
5828,punktara,False,Neu
5829,puppetry,False,Neu
5830,puppies,False,Neu
5831,pups,False,Neu
5832,pur,False,Neu
5833,purchace,False,Neu
5834,purchases,False,Neu
5835,purifier,False,Neu
5836,purposes,False,Neu
5837,purse,False,Neu
5838,pursuit,False,Neu
5839,pusser,False,Neu
5840,puta,False,Neu
5841,puzo,False,Neu
5842,pyrex,False,Neu
5843,qigong,False,Neu
5844,qualifies,False,Neu
5845,qualify,False,Neu
5846,quantity,False,Neu
5847,quartet,False,Neu
5848,quenia,False,Neu
5849,quest,False,Neu
5850,quests,False,Neu
5851,quiero,False,Neu
5852,quilt,False,Neu
5853,quilting,False,Neu
5854,quilts,False,Neu
5855,quinn,False,Neu
5856,quirks,False,Neu
5857,quit,False,Neu
5858,qulaity,False,Neu
5859,quot;/,False,Neu
5860,ra,False,Neu
5861,rabbit,False,Neu
5862,race,False,Neu
5863,raceism,False,Neu
5864,racial,False,Neu
5865,racket,False,Neu
5866,racor,False,Neu
5867,rad,False,Neu
5868,radioactive,False,Neu
5869,raf,False,Neu
5870,rafferty,False,Neu
5871,raimi,False,Neu
5872,rainy,True,Neg
5873,raises,False,Neu
5874,raitt,False,Neu
5875,rajar,False,Neu
5876,ramadan,False,Neu
5877,ramano,False,Neu
5878,ramirez,False,Neu
5879,rammstein,False,Neu
5880,ran,False,Neu
5881,rank,False,Neu
5882,ranked,False,Neu
5883,rapid,False,Neu
5884,rapport,False,Neu
5885,raps,False,Neu
5886,rate,False,Neu
5887,ratings,False,Neu
5888,ratio,False,Neu
5889,raunchy,False,Neu
5890,rave,False,Neu
5891,raves,False,Neu
5892,rayearth,False,Neu
5893,rays,False,Neu
5894,razr,False,Neu
5895,rca,False,Neu
5896,reaaaaaly,False,Neu
5897,reaches,True,Pos
5898,reaching,True,Pos
5899,reaction,False,Neu
5900,realality,False,Neu
5901,reap,False,Neu
5902,rebate,False,Neu
5903,rebecca,False,Neu
5904,recalling,False,Neu
5905,reccommend,False,Neu
5906,receipt,False,Neu
5907,receptions,False,Neu
5908,recieved,False,Neu
5909,recipient,False,Neu
5910,reckoned,False,Neu
5911,recluce,False,Neu
5912,recomed,False,Neu
5913,recommened,False,Neu
5914,recordings,False,Neu
5915,recycled,False,Neu
5916,redemption,False,Neu
5917,redwall,False,Neu
5918,reecy,False,Neu
5919,reed,False,Neu
5920,refered,False,Neu
5921,references,False,Neu
5922,reflected,False,Neu
5923,reflecting,False,Neu
5924,reflection,False,Neu
5925,reflective,False,Neu
5926,refrence,False,Neu
5927,refreshingly,False,Neu
5928,refrigerator,False,Neu
5929,refuge,False,Neu
5930,refunded,False,Neu
5931,regan,False,Neu
5932,rei,False,Neu
5933,reid,False,Neu
5934,reigneth,False,Neu
5935,reilly,False,Neu
5936,reinforced,False,Neu
5937,reiterated,False,Neu
5938,relate,False,Neu
5939,relationship,False,Neu
5940,relative,False,Neu
5941,relatively,False,Neu
5942,relaxful,False,Neu
5943,relevant,False,Neu
5944,reliability,False,Neu
5945,relieved,True,Pos
5946,relieving,True,Pos
5947,remade,False,Neu
5948,remained,False,Neu
5949,remaining,False,Neu
5950,remake,False,Neu
5951,remarkably,False,Neu
5952,remarks,False,Neu
5953,remaster,False,Neu
5954,remastering,False,Neu
5955,remedies,False,Neu
5956,remians,False,Neu
5957,remind,False,Neu
5958,remote,False,Neu
5959,remove,False,Neu
5960,removed,False,Neu
5961,remover,False,Neu
5962,removes,False,Neu
5963,removing,False,Neu
5964,renaissance,False,Neu
5965,renato,False,Neu
5966,rending,False,Neu
5967,renditions,False,Neu
5968,rented,False,Neu
5969,rep,False,Neu
5970,repair,False,Neu
5971,repis,False,Neu
5972,replaced,False,Neu
5973,replacing,False,Neu
5974,replay,False,Neu
5975,report,False,Neu
5976,represent,False,Neu
5977,representatives,False,Neu
5978,represented,False,Neu
5979,represents,False,Neu
5980,reproduction,False,Neu
5981,republished,False,Neu
5982,reputable,False,Neu
5983,requests,False,Neu
5984,required,False,Neu
5985,requiring,False,Neu
5986,researched,False,Neu
5987,researching,False,Neu
5988,reserved,False,Neu
5989,reservoir,False,Neu
5990,reset,False,Neu
5991,residual,False,Neu
5992,resolve,True,Pos
5993,resolved,True,Pos
5994,resonably,False,Neu
5995,response,False,Neu
5996,responsibilty,False,Neu
5997,restful,True,Pos
5998,restored,True,Pos
5999,restores,True,Pos
6000,restoring,True,Pos
6001,resulting,False,Neu
6002,retained,True,Pos
6003,retelling,False,Neu
6004,retention,False,Neu
6005,retrospect,False,Neu
6006,returned,False,Neu
6007,returning,False,Neu
6008,reveals,False,Neu
6009,reveiw,False,Neu
6010,revelation,False,Neu
6011,reversable,False,Neu
6012,reviewed,False,Neu
6013,reviews,False,Neu
6014,revive,True,Pos
6015,revolution,False,Neu
6016,revolutionary,False,Neu
6017,revolves,False,Neu
6018,reward,True,Pos
6019,rewards,True,Pos
6020,rewind,False,Neu
6021,rhetoric,False,Neu
6022,ria,False,Neu
6023,ribeiro,False,Neu
6024,richelle,False,Neu
6025,richie,False,Neu
6026,rick,False,Neu
6027,riders,False,Neu
6028,rides,False,Neu
6029,rifle,False,Neu
6030,rightly,False,Neu
6031,rigorous,True,Neg
6032,rihannsu,False,Neu
6033,rik,False,Neu
6034,rin,False,Neu
6035,ringing,False,Neu
6036,riot,True,Neg
6037,riotous,False,Neu
6038,ripped,False,Neu
6039,rise,False,Neu
6040,risen,False,Neu
6041,risk,True,Neg
6042,rita,False,Neu
6043,rivers,False,Neu
6044,riviting,False,Neu
6045,rnb,False,Neu
6046,roar,False,Neu
6047,robards,False,Neu
6048,robe,False,Neu
6049,roberta,False,Neu
6050,rochelle,False,Neu
6051,rocker,False,Neu
6052,rockers,False,Neu
6053,rodney,False,Neu
6054,roffman,False,Neu
6055,roger,False,Neu
6056,rogers,False,Neu
6057,rolando,False,Neu
6058,rolemodel,False,Neu
6059,roller,False,Neu
6060,rollercoaster,False,Neu
6061,rollicking,False,Neu
6062,rolling,False,Neu
6063,rolls,False,Neu
6064,roman,False,Neu
6065,romanians,False,Neu
6066,romero,False,Neu
6067,rommel,False,Neu
6068,romp,False,Neu
6069,romps,False,Neu
6070,ron,False,Neu
6071,ronson,False,Neu
6072,roos,False,Neu
6073,root,False,Neu
6074,roots,False,Neu
6075,rosemary,False,Neu
6076,rosenrot,False,Neu
6077,roses,False,Neu
6078,roth,False,Neu
6079,rousing,False,Neu
6080,route,False,Neu
6081,routine,False,Neu
6082,routines,False,Neu
6083,rozelle,False,Neu
6084,rubbermaid,False,Neu
6085,rule,False,Neu
6086,rumours,False,Neu
6087,runaway,False,Neu
6088,running,False,Neu
6089,rural,False,Neu
6090,rusca,False,Neu
6091,rush,False,Neu
6092,rushing,False,Neu
6093,rusnak,False,Neu
6094,russell,False,Neu
6095,russo,False,Neu
6096,rusty,False,Neu
6097,ruth,False,Neu
6098,ryder,False,Neu
6099,rytym,False,Neu
6100,rösle,False,Neu
6101,s100,False,Neu
6102,s2000,False,Neu
6103,s2b,False,Neu
6104,sabbath,False,Neu
6105,sabine,False,Neu
6106,sabrina,False,Neu
6107,sac,False,Neu
6108,sacher,False,Neu
6109,sacramento,False,Neu
6110,sadist,False,Neu
6111,saga,False,Neu
6112,saigon,False,Neu
6113,sairy,False,Neu
6114,salad,False,Neu
6115,sale,False,Neu
6116,salem,False,Neu
6117,sales,False,Neu
6118,samba,False,Neu
6119,sample,False,Neu
6120,samples,False,Neu
6121,san,False,Neu
6122,sandbags,False,Neu
6123,sandlers,False,Neu
6124,sang,False,Neu
6125,sapphires,False,Neu
6126,sappy,True,Neg
6127,sarcastic,True,Neg
6128,sassafras,False,Neu
6129,sassiness,False,Neu
6130,sassy,False,Neu
6131,sateen,False,Neu
6132,satire,False,Neu
6133,satirical,False,Neu
6134,satisfaction,True,Pos
6135,satisfy,True,Pos
6136,saturday,False,Neu
6137,saul,False,Neu
6138,savede,False,Neu
6139,saviour,False,Neu
6140,saxes,False,Neu
6141,saxon,False,Neu
6142,sayings,False,Neu
6143,sbooks,False,Neu
6144,sc2700,False,Neu
6145,scales,False,Neu
6146,scan,False,Neu
6147,scanpans,False,Neu
6148,scares,True,Neg
6149,scarface,False,Neu
6150,scaried,False,Neu
6151,scarling,False,Neu
6152,scenarios,False,Neu
6153,scented,False,Neu
6154,scheme,False,Neu
6155,schenker,False,Neu
6156,schiff,False,Neu
6157,schnikeys,False,Neu
6158,schooled,False,Neu
6159,schools,False,Neu
6160,schuur,False,Neu
6161,schwarts,False,Neu
6162,schwinn,False,Neu
6163,scientists,False,Neu
6164,scofield,False,Neu
6165,sconces,False,Neu
6166,scoop,True,Pos
6167,scoops,False,Neu
6168,scores,False,Neu
6169,scorpions,False,Neu
6170,scots,False,Neu
6171,scottish,False,Neu
6172,scour,False,Neu
6173,scratched,False,Neu
6174,scratches,False,Neu
6175,screenshot,False,Neu
6176,screw,True,Neg
6177,screwdriver,True,Pos
6178,screws,True,Neg
6179,scrubs,False,Neu
6180,sculpted,False,Neu
6181,sea,False,Neu
6182,seamless,False,Neu
6183,seamstresses,False,Neu
6184,searched,False,Neu
6185,searching,False,Neu
6186,seas,False,Neu
6187,seats,False,Neu
6188,seattle,False,Neu
6189,seconds,False,Neu
6190,secretary,False,Neu
6191,sections,False,Neu
6192,securely,True,Pos
6193,seedy,False,Neu
6194,seeking,False,Neu
6195,selected,False,Neu
6196,sellers,False,Neu
6197,semi,False,Neu
6198,send,False,Neu
6199,sends,False,Neu
6200,sensational,False,Neu
6201,senstive,False,Neu
6202,sensual,False,Neu
6203,sent,False,Neu
6204,sepia,False,Neu
6205,sepultura,False,Neu
6206,sequal,False,Neu
6207,sequences,False,Neu
6208,sera,False,Neu
6209,serandon,False,Neu
6210,seriously,True,Neg
6211,seris,False,Neu
6212,sermon,False,Neu
6213,serve,False,Neu
6214,served,False,Neu
6215,servers,False,Neu
6216,serves,False,Neu
6217,sesame,False,Neu
6218,setting,False,Neu
6219,settings,False,Neu
6220,setup,False,Neu
6221,seventeen,False,Neu
6222,sexless,False,Neu
6223,sgt,False,Neu
6224,shabby,False,Neu
6225,shackles,False,Neu
6226,shade,False,Neu
6227,shake,True,Neg
6228,shakers,True,Pos
6229,shakespeare,False,Neu
6230,shakespearean,False,Neu
6231,shandling,False,Neu
6232,shaped,False,Neu
6233,shares,True,Pos
6234,sharon,False,Neu
6235,sharpener,False,Neu
6236,shedder,False,Neu
6237,sheds,False,Neu
6238,sheep,False,Neu
6239,sheet,False,Neu
6240,shepherd,False,Neu
6241,shields,False,Neu
6242,shift,False,Neu
6243,shikibu,False,Neu
6244,shines,False,Neu
6245,ship,False,Neu
6246,shipper,False,Neu
6247,ships,False,Neu
6248,shirley,False,Neu
6249,shirt,False,Neu
6250,shiva,False,Neu
6251,shonen,False,Neu
6252,shortcake,False,Neu
6253,shortcut,False,Neu
6254,shorting,False,Neu
6255,shotgun,False,Neu
6256,shotguns,False,Neu
6257,shoujo,False,Neu
6258,shoulder,False,Neu
6259,shouldn,False,Neu
6260,shovel,False,Neu
6261,showed,False,Neu
6262,shown,False,Neu
6263,shredding,False,Neu
6264,shrout,False,Neu
6265,shtick,False,Neu
6266,shug,False,Neu
6267,shuga,False,Neu
6268,shure,False,Neu
6269,sidekick,False,Neu
6270,sides,False,Neu
6271,signal,False,Neu
6272,silletto,False,Neu
6273,silver,False,Neu
6274,similarities,False,Neu
6275,similarly,False,Neu
6276,sincerely,True,Pos
6277,sinise,False,Neu
6278,sink,False,Neu
6279,sinton,False,Neu
6280,sir,False,Neu
6281,sitcoms,False,Neu
6282,sitting,False,Neu
6283,situations,False,Neu
6284,sizes,False,Neu
6285,ski,False,Neu
6286,skillful,False,Neu
6287,skimpy,False,Neu
6288,skydiving,False,Neu
6289,skye,False,Neu
6290,slap,True,Pos
6291,slapstick,False,Neu
6292,sleek,False,Neu
6293,slice,False,Neu
6294,slicing,False,Neu
6295,sliding,False,Neu
6296,slightly,False,Neu
6297,slim,False,Neu
6298,slipping,False,Neu
6299,slots,False,Neu
6300,slr,False,Neu
6301,slumber,False,Neu
6302,sly,False,Neu
6303,sm,False,Neu
6304,smallest,False,Neu
6305,smartest,True,Pos
6306,smartly,True,Pos
6307,smarts,True,Pos
6308,smartwater,False,Neu
6309,smelled,False,Neu
6310,smelling,False,Neu
6311,smiley,True,Pos
6312,smiling,True,Pos
6313,smits,False,Neu
6314,smoking,False,Neu
6315,smoothly,False,Neu
6316,snickered,False,Neu
6317,snicket,False,Neu
6318,snoozer,False,Neu
6319,snorkeling,False,Neu
6320,snow,False,Neu
6321,snowboarding,False,Neu
6322,snowshovel,False,Neu
6323,snowy,False,Neu
6324,snuka,False,Neu
6325,soap,False,Neu
6326,soaps,False,Neu
6327,society,False,Neu
6328,soemthing,False,Neu
6329,soggy,False,Neu
6330,soldiers,False,Neu
6331,someday,False,Neu
6332,sonero,False,Neu
6333,songwriter,False,Neu
6334,songwriters,False,Neu
6335,sonic,False,Neu
6336,sooner,False,Neu
6337,soooo,False,Neu
6338,sophmore,False,Neu
6339,sophomore,False,Neu
6340,sorbo,False,Neu
6341,sorrow,True,Neg
6342,sorts,False,Neu
6343,sought,False,Neu
6344,soulful,False,Neu
6345,soundtracks,False,Neu
6346,sources,False,Neu
6347,south,False,Neu
6348,souther,False,Neu
6349,spalding,False,Neu
6350,spare,False,Neu
6351,spark,True,Pos
6352,sparkling,True,Pos
6353,spartans,False,Neu
6354,speakerphone,False,Neu
6355,speaking,False,Neu
6356,spec,False,Neu
6357,specialtist,False,Neu
6358,specific,False,Neu
6359,specifically,False,Neu
6360,specified,False,Neu
6361,speculation,False,Neu
6362,speedlight,False,Neu
6363,spending,False,Neu
6364,sphere,False,Neu
6365,spicy,False,Neu
6366,spiderman,False,Neu
6367,spiders,False,Neu
6368,spin,False,Neu
6369,spinach,False,Neu
6370,spinoff,False,Neu
6371,spins,False,Neu
6372,spiral,False,Neu
6373,spirit,True,Pos
6374,spiritual,False,Neu
6375,spirt,False,Neu
6376,splash,False,Neu
6377,splatter,False,Neu
6378,splendid,True,Pos
6379,spoiled,False,Neu
6380,spoilers,False,Neu
6381,spoke,False,Neu
6382,spoken,False,Neu
6383,spoof,False,Neu
6384,sporty,False,Neu
6385,spout,False,Neu
6386,spraying,False,Neu
6387,spreads,False,Neu
6388,spring,False,Neu
6389,springs,False,Neu
6390,sprinkler,False,Neu
6391,spritz,False,Neu
6392,spy,False,Neu
6393,squadrons,False,Neu
6394,squat,False,Neu
6395,sso,False,Neu
6396,st,False,Neu
6397,stability,False,Neu
6398,stacey,False,Neu
6399,stack,False,Neu
6400,stage,False,Neu
6401,stallone,False,Neu
6402,stamey,False,Neu
6403,stamina,True,Pos
6404,stan,False,Neu
6405,standardizes,False,Neu
6406,standout,False,Neu
6407,stanzas,False,Neu
6408,staple,False,Neu
6409,starbuck,False,Neu
6410,stardog,False,Neu
6411,stargazer,False,Neu
6412,starry,False,Neu
6413,starter,False,Neu
6414,stated,False,Neu
6415,statement,False,Neu
6416,states,False,Neu
6417,steady,False,Neu
6418,steak,False,Neu
6419,steamed,False,Neu
6420,steer,False,Neu
6421,steinbeck,False,Neu
6422,stella,False,Neu
6423,stengthen,False,Neu
6424,stephen,False,Neu
6425,stereo,False,Neu
6426,stereophones,False,Neu
6427,steven,False,Neu
6428,stevens,False,Neu
6429,stevenson,False,Neu
6430,stiff,False,Neu
6431,stills,False,Neu
6432,stimulating,True,Pos
6433,stine,False,Neu
6434,stinging,False,Neu
6435,stitching,False,Neu
6436,stoage,False,Neu
6437,stock,False,Neu
6438,stokes,False,Neu
6439,stomach,False,Neu
6440,stones,False,Neu
6441,stong,False,Neu
6442,stormy,False,Neu
6443,storys,False,Neu
6444,strada,False,Neu
6445,straightforward,False,Neu
6446,strain,True,Neg
6447,strand,False,Neu
6448,strangers,False,Neu
6449,straps,False,Neu
6450,strategies,False,Neu
6451,strategy,False,Neu
6452,strawberry,False,Neu
6453,streak,False,Neu
6454,stream,False,Neu
6455,streaming,False,Neu
6456,strechy,False,Neu
6457,street,False,Neu
6458,strengthen,True,Pos
6459,strengths,True,Pos
6460,stress,True,Neg
6461,stretches,False,Neu
6462,strictly,False,Neu
6463,stripped,False,Neu
6464,stripper,False,Neu
6465,stripping,False,Neu
6466,stroheim,False,Neu
6467,stromm,False,Neu
6468,strongest,True,Pos
6469,strudy,False,Neu
6470,struggling,True,Neg
6471,stryder,False,Neu
6472,stuart,False,Neu
6473,stubbbs,False,Neu
6474,stubbs,False,Neu
6475,studioalbum,False,Neu
6476,studying,False,Neu
6477,stuggle,False,Neu
6478,stumbled,False,Neu
6479,stumped,False,Neu
6480,stunts,False,Neu
6481,styler,False,Neu
6482,styles,False,Neu
6483,stylish,False,Neu
6484,subjects,False,Neu
6485,sublime,False,Neu
6486,submarines,False,Neu
6487,subplots,False,Neu
6488,subsequent,False,Neu
6489,subtext,False,Neu
6490,subtract,False,Neu
6491,succeed,True,Pos
6492,succesful,False,Neu
6493,succesfull,False,Neu
6494,successes,True,Pos
6495,successful,True,Pos
6496,successor,True,Pos
6497,sucha,False,Neu
6498,suctioned,False,Neu
6499,suffer,True,Neg
6500,sufficient,False,Neu
6501,sugary,False,Neu
6502,suggested,False,Neu
6503,suggestion,False,Neu
6504,suits,False,Neu
6505,summarized,False,Neu
6506,summary,False,Neu
6507,summers,False,Neu
6508,summertime,False,Neu
6509,summing,False,Neu
6510,sumptuous,False,Neu
6511,sums,False,Neu
6512,suncast,False,Neu
6513,sundreams,False,Neu
6514,sunglasses,False,Neu
6515,sunny,True,Pos
6516,sunshine,True,Pos
6517,superbly,False,Neu
6518,superbowl,False,Neu
6519,superhero,False,Neu
6520,superlative,False,Neu
6521,supers,False,Neu
6522,supervisors,False,Neu
6523,supple,False,Neu
6524,supplier,False,Neu
6525,supply,False,Neu
6526,supportive,True,Pos
6527,suprised,False,Neu
6528,surely,True,Pos
6529,surfaces,False,Neu
6530,surfing,False,Neu
6531,surgical,False,Neu
6532,surrender,False,Neu
6533,surround,False,Neu
6534,surrounding,False,Neu
6535,surrounds,False,Neu
6536,susan,False,Neu
6537,susie,False,Neu
6538,sutherland,False,Neu
6539,suv,False,Neu
6540,svcd,False,Neu
6541,svensen,False,Neu
6542,swaddling,False,Neu
6543,swallowed,False,Neu
6544,swat,False,Neu
6545,sweat,False,Neu
6546,sweaty,False,Neu
6547,sweetest,False,Neu
6548,sweets,True,Pos
6549,swindle,True,Neg
6550,swing,False,Neu
6551,swissmar,False,Neu
6552,symbolic,False,Neu
6553,symbolism,False,Neu
6554,symbols,False,Neu
6555,symphonic,False,Neu
6556,symphony,False,Neu
6557,synergy,False,Neu
6558,synopsis,False,Neu
6559,tables,False,Neu
6560,tablet,False,Neu
6561,tach,False,Neu
6562,tack,False,Neu
6563,tact,False,Neu
6564,tactics,False,Neu
6565,taker,False,Neu
6566,taking,False,Neu
6567,talant,False,Neu
6568,talents,True,Pos
6569,talked,False,Neu
6570,talking,False,Neu
6571,tall,False,Neu
6572,tamure,False,Neu
6573,tangerine,False,Neu
6574,tanner,False,Neu
6575,taps,False,Neu
6576,tara,False,Neu
6577,target,False,Neu
6578,tasha,False,Neu
6579,tasks,False,Neu
6580,tatting,False,Neu
6581,taught,False,Neu
6582,taxes,False,Neu
6583,tc,False,Neu
6584,te,False,Neu
6585,teachers,False,Neu
6586,tearing,False,Neu
6587,teas,True,Pos
6588,tech,False,Neu
6589,technique,False,Neu
6590,techniques,False,Neu
6591,technohouse,False,Neu
6592,ted,False,Neu
6593,teenage,False,Neu
6594,teeny,False,Neu
6595,tejano,False,Neu
6596,telemundo,False,Neu
6597,telescope,False,Neu
6598,tenchi,False,Neu
6599,tenderly,True,Pos
6600,tendonitis,False,Neu
6601,tennis,False,Neu
6602,term,False,Neu
6603,terrible,True,Neg
6604,terry,False,Neu
6605,terse,False,Neu
6606,tess,False,Neu
6607,testament,False,Neu
6608,tested,False,Neu
6609,testosterone,False,Neu
6610,tex,False,Neu
6611,texas,False,Neu
6612,textile,False,Neu
6613,texture,False,Neu
6614,tha,False,Neu
6615,thailand,False,Neu
6616,thalia,False,Neu
6617,thanx,False,Neu
6618,thay,False,Neu
6619,theater,False,Neu
6620,theatre,False,Neu
6621,theatrical,False,Neu
6622,thegratitude,False,Neu
6623,themed,False,Neu
6624,theology,False,Neu
6625,therapist,False,Neu
6626,thermal,False,Neu
6627,these2,False,Neu
6628,thesis,False,Neu
6629,thibaudet,False,Neu
6630,thickness,False,Neu
6631,thighs,False,Neu
6632,thin,False,Neu
6633,thining,False,Neu
6634,thirteen,False,Neu
6635,thismost,False,Neu
6636,thismovie,False,Neu
6637,thom,False,Neu
6638,thorns,False,Neu
6639,thoughtfuly,False,Neu
6640,thoughtless,True,Neg
6641,thoughts,False,Neu
6642,thread,False,Neu
6643,thrilling,True,Pos
6644,thrones,False,Neu
6645,thump,False,Neu
6646,thy,False,Neu
6647,tidbits,False,Neu
6648,tie,False,Neu
6649,tier,False,Neu
6650,ties,False,Neu
6651,tiger,False,Neu
6652,tigers,False,Neu
6653,tightly,False,Neu
6654,tiime,False,Neu
6655,tiller,False,Neu
6656,timbre,False,Neu
6657,timepiece,False,Neu
6658,timetravel,False,Neu
6659,timey,False,Neu
6660,tims,False,Neu
6661,tinsel,False,Neu
6662,tis,False,Neu
6663,titled,False,Neu
6664,titles,False,Neu
6665,tituba,False,Neu
6666,tiz,False,Neu
6667,tocome,False,Neu
6668,tod,False,Neu
6669,toddlers,False,Neu
6670,tolkien,False,Neu
6671,tombstone,False,Neu
6672,tome,False,Neu
6673,ton,False,Neu
6674,tones,False,Neu
6675,tonite,False,Neu
6676,tons,False,Neu
6677,too1,False,Neu
6678,toolbag,False,Neu
6679,tools,False,Neu
6680,toonies,False,Neu
6681,toothpaste,False,Neu
6682,topo,False,Neu
6683,torx,False,Neu
6684,toss,False,Neu
6685,tossed,False,Neu
6686,totebag,False,Neu
6687,tots,False,Neu
6688,touchy,False,Neu
6689,towal,False,Neu
6690,towards,False,Neu
6691,towatch,False,Neu
6692,town,False,Neu
6693,townes,False,Neu
6694,towns,False,Neu
6695,trade,False,Neu
6696,tradecraft,False,Neu
6697,trademark,False,Neu
6698,tragic,True,Neg
6699,trained,False,Neu
6700,trainer,False,Neu
6701,trains,False,Neu
6702,traintastic,False,Neu
6703,tramatic,False,Neu
6704,trampoline,False,Neu
6705,trandfer,False,Neu
6706,trans,False,Neu
6707,transcending,False,Neu
6708,transformed,False,Neu
6709,translated,False,Neu
6710,transports,False,Neu
6711,trashy,False,Neu
6712,travelling,False,Neu
6713,travis,False,Neu
6714,travolta,False,Neu
6715,tray,False,Neu
6716,treatment,False,Neu
6717,trees,False,Neu
6718,tremendously,False,Neu
6719,treo,False,Neu
6720,trevor,False,Neu
6721,trial,False,Neu
6722,triangle,False,Neu
6723,tribute,False,Neu
6724,trick,True,Neg
6725,trier,False,Neu
6726,tries,False,Neu
6727,trikes,False,Neu
6728,trilogly,False,Neu
6729,triple,False,Neu
6730,tris,False,Neu
6731,triumph,True,Pos
6732,triumphant,True,Pos
6733,triumphed,True,Pos
6734,trivia,False,Neu
6735,trivial,True,Neg
6736,trolling,False,Neu
6737,trouble,True,Neg
6738,troy,False,Neu
6739,truck,False,Neu
6740,truelife,False,Neu
6741,truelly,False,Neu
6742,truely,False,Neu
6743,trully,False,Neu
6744,truthful,True,Pos
6745,truths,True,Pos
6746,tryst,False,Neu
6747,ttyl,False,Neu
6748,tucker,False,Neu
6749,tudors,False,Neu
6750,tulku,False,Neu
6751,tultimately,False,Neu
6752,tumultuous,False,Neu
6753,tuned,False,Neu
6754,turbo,False,Neu
6755,turquoise,False,Neu
6756,turtles,False,Neu
6757,tween,False,Neu
6758,twenty,False,Neu
6759,twins,False,Neu
6760,twister,False,Neu
6761,twisters,False,Neu
